GO,n_genes,mean_clip_enrichment,mean_expr_change,clip_p,expr_p,TERM,ontology,clip_fdr,expr_fdr,combined_fdr,neglog10_fdr
GO:0140658,20,1.2376730949119377,0.018884345672132884,0.005090836162249389,0.6125295432474336,ATP-dependent chromatin remodeler activity,MF,0.034770410988163324,0.8771901285841123,0.034770410988163324,1.4587901759018271
GO:0061630,297,0.48945677440417723,-0.012559319864191601,0.022884787262037538,0.0020690736915667082,ubiquitin protein ligase activity,MF,0.1035119847680241,0.03623531618820672,0.03623531618820672,1.4408679446894508
GO:0005178,106,-0.21267833935386155,0.06657478050580733,0.006127418888579566,0.0022840170484699825,integrin binding,MF,0.04133051369836696,0.03899959110262495,0.03899959110262495,1.4089399463787466
GO:0001784,36,0.7980879661290765,0.09042998728601913,0.12606038519405216,0.0024643484105095286,phosphotyrosine residue binding,MF,0.3106417390213038,0.04105243815556118,0.04105243815556118,1.3866610444870109
GO:0005504,26,-0.7434198995771629,0.0037398384279831035,0.006224997660519285,0.138365623719262,fatty acid binding,MF,0.04133051369836696,0.48906293689401753,0.04133051369836696,1.3837291968237917
GO:0015267,18,-0.8539800885527989,0.09075496272050884,0.006232859313223715,0.06177969945216449,channel activity,MF,0.04133051369836696,0.3225862287462211,0.04133051369836696,1.3837291968237917
GO:0044548,13,-1.057306726635208,0.14497503072349807,0.07008924787667178,0.002798740988301576,S100 protein binding,MF,0.2185888415514467,0.042478668777999475,0.042478668777999475,1.37182910189429
GO:0002162,10,0.8498473252452104,0.17041247569917306,0.36932547747284294,0.0027130690237121232,dystroglycan binding,MF,0.5866262816603529,0.042478668777999475,0.042478668777999475,1.37182910189429
GO:0048018,71,-0.3069132118067278,0.06869664102855454,0.0065579332949582195,0.00881035818197768,receptor ligand activity,MF,0.04274242285791619,0.09257653289678086,0.04274242285791619,1.3691408634541231
GO:0005496,21,-0.9373202168979045,0.11065412503304242,0.006570943484745535,0.0618723220582064,steroid binding,MF,0.04274242285791619,0.3225862287462211,0.04274242285791619,1.3691408634541231
