GO,n_genes,mean_clip_enrichment,mean_ribo_density_change,clip_p,ribo_p,TERM,ontology,clip_fdr,ribo_fdr,combined_fdr,neglog10_fdr
GO:0002476,16,-0.05969254395939441,0.37000274319627185,0.31688851709302873,0.00535806508032809,antigen processing and presentation of endogenous peptide antigen via MHC class Ib,BP,0.6087051042039826,0.03570181747266239,0.03570181747266239,1.447309674692932
GO:0002486,16,-0.05969254395939441,0.37000274319627185,0.31688851709302873,0.00535806508032809,"antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent",BP,0.6087051042039826,0.03570181747266239,0.03570181747266239,1.447309674692932
GO:0051924,20,0.32529688306469345,0.08272838671130614,0.0026651425773933203,0.05551480470674233,regulation of calcium ion transport,BP,0.036071326262995806,0.17909228093750437,0.036071326262995806,1.442837889339203
GO:0007018,63,-0.6711284625527414,-0.39391858684519854,0.2229833450080949,0.005629616816530677,microtubule-based movement,BP,0.5053214864517109,0.03731502630990798,0.03731502630990798,1.4281162478331122
GO:0007219,78,-0.2670897999108484,0.01508158655121983,0.06777124324159121,0.005772851873665555,Notch signaling pathway,BP,0.2718661633218408,0.03797504514659883,0.03797504514659883,1.4205017011542584
GO:0009086,10,-1.182218353668198,-0.6921207180614699,0.07840161950821078,0.0057634328516288835,methionine biosynthetic process,BP,0.29500062864569127,0.03797504514659883,0.03797504514659883,1.4205017011542584
GO:0048598,24,0.08701267338160815,0.1515672366737319,0.002822197026204654,0.011050904707254536,embryonic morphogenesis,BP,0.037978708552639774,0.059606840890875194,0.037978708552639774,1.4204598073188048
GO:0007097,24,-0.7132532138269605,-0.47291729436823005,0.7101400275343357,0.005808435692677664,nuclear migration,BP,0.8832385388793462,0.03810269096450111,0.03810269096450111,1.4190443516271432
GO:0009617,72,-0.12798854342272528,-0.01742450945696071,0.0028554705937377614,0.010474730985248853,response to bacterium,BP,0.038208143455979705,0.05763549408939497,0.038208143455979705,1.4178440642852095
GO:0048546,14,-0.06251483853647376,0.24378063301315353,0.09454654378472313,0.005935255521205173,digestive tract morphogenesis,BP,0.3203699433280906,0.03870979807046989,0.03870979807046989,1.4121790941708252
GO:0006261,29,-1.0020227353502649,-0.4832640654595201,0.022847899969344464,0.00595029592420811,DNA-templated DNA replication,BP,0.1508345450011307,0.03870979807046989,0.03870979807046989,1.4121790941708252
GO:0051146,16,-0.01387685526581428,0.1953546831660416,0.08037367062269227,0.006075042768025155,striated muscle cell differentiation,BP,0.2985488869344484,0.039412467544626004,0.039412467544626004,1.404366373876659
GO:0006955,102,-0.19522839817646717,-5.48670640106142e-4,0.006347679238688375,0.006125882790989087,immune response,BP,0.06614506463323505,0.0395802058885631,0.0395802058885631,1.4025219510079885
GO:0032729,41,-0.2737524339017214,0.11570800615007604,0.0975526660093224,0.006198675929451876,positive regulation of type II interferon production,BP,0.32660899871932436,0.0397762447244119,0.0397762447244119,1.4003762210217878
GO:0032897,12,-0.7772728730724318,-0.5806136764962078,0.3604715412549546,0.006186687468862028,negative regulation of viral transcription,BP,0.6520049766938696,0.0397762447244119,0.0397762447244119,1.4003762210217878
GO:0003148,18,0.27519060145811586,0.03704157269681166,0.003009972360966326,0.09157876031650691,outflow tract septum morphogenesis,BP,0.04004793734506044,0.2484654153748546,0.04004793734506044,1.397419847188404
GO:0016525,61,-0.08517797522916083,-0.17335331300849377,0.0031351860642227732,0.6974394174595284,negative regulation of angiogenesis,BP,0.04090969209535791,0.849894368187902,0.04090969209535791,1.3881737891838613
GO:0001764,102,-0.2108121564836185,-0.16442166331348743,0.00314422686592772,0.8956506461016186,neuron migration,BP,0.04090969209535791,0.9540916918858484,0.04090969209535791,1.3881737891838613
GO:0032968,57,-0.7601645127801159,-0.3962386318842808,0.0883290474282883,0.006490638199456045,positive regulation of transcription elongation by RNA polymerase II,BP,0.3123346947351636,0.04145470933282032,0.04145470933282032,1.382426125642501
GO:0006935,40,-0.17779989529806028,0.07411240016530227,0.03058331401006234,0.006495451271257197,chemotaxis,BP,0.174863639204941,0.04145470933282032,0.04145470933282032,1.382426125642501
GO:0019369,18,-0.2631030352734636,0.17781918447304582,0.3147884778325258,0.0065493293259498075,arachidonate metabolic process,BP,0.6071473098244048,0.041601344312998896,0.041601344312998896,1.3808926352798843
GO:0048714,21,-0.04304264660402001,0.19157498724672092,0.05128750084112125,0.006608475674066436,positive regulation of oligodendrocyte differentiation,BP,0.23452828054532146,0.04183591454953349,0.04183591454953349,1.3784507327264464
GO:0042659,13,-0.5517085549940716,-0.5788873000190513,0.8833805517275105,0.006764596517838252,regulation of cell fate specification,BP,0.952743881171781,0.04270944986463562,0.04270944986463562,1.369476022632923
GO:0051932,16,-0.25308016819420226,0.20549260414381149,0.30794063328909027,0.006800140846493978,"synaptic transmission, GABAergic",BP,0.6022452357126787,0.042819068699179993,0.042819068699179993,1.3683627827026155
GO:0006457,141,-0.22533255512284914,-0.20228110130905014,0.003348537471985257,0.7028434655521796,protein folding,BP,0.042857639926767825,0.8532850674209126,0.042857639926767825,1.3679717482499159
GO:0008217,38,0.03432831389594198,0.06691237102073726,0.003381425985948014,0.009987635178250522,regulation of blood pressure,BP,0.0430446389022031,0.05535236392606662,0.0430446389022031,1.366080931090133
GO:0006958,10,0.02686593101585752,0.43854275071779075,0.07219524665467004,0.006855326130077068,"complement activation, classical pathway",BP,0.28195656031799,0.04304790469896614,0.04304790469896614,1.3660479824175868
GO:0050482,12,-0.027222381280677655,0.2907585235480514,0.10439846504420815,0.006873041259792471,arachidonate secretion,BP,0.340053091534039,0.04304790469896614,0.04304790469896614,1.3660479824175868
GO:0003006,14,-0.37859174859941797,-0.6450556823348123,0.7116553215104813,0.007053790537221502,developmental process involved in reproduction,BP,0.8835490864579185,0.04406280295797517,0.04406280295797517,1.355927879621416
GO:0098586,40,-0.37946420025091593,-0.4671356914836196,0.400272271554841,0.007164274797687323,cellular response to virus,BP,0.6933297076770529,0.04430538088062686,0.04430538088062686,1.353543525586162
GO:0030851,12,-0.5482699520652511,-0.6197307200198038,0.9274447643633322,0.007167876906802053,granulocyte differentiation,BP,0.9724543277273586,0.04430538088062686,0.04430538088062686,1.353543525586162
GO:0031669,75,-0.8485016936613798,-0.34982988240721663,0.016469720794422917,0.007229765652556254,cellular response to nutrient levels,BP,0.125711311954515,0.04445456426049603,0.04445456426049603,1.3520836423116862
GO:0032094,20,-0.09557397041258615,0.18510001624364605,0.0645573131776425,0.007214947652273076,response to food,BP,0.2676628037558945,0.04445456426049603,0.04445456426049603,1.3520836423116862
GO:0046849,16,0.33679041502617607,0.160617333604034,0.003531327685612438,0.01484328377415356,bone remodeling,BP,0.04447206791239193,0.07390260737448548,0.04447206791239193,1.3519126757667048
GO:0007076,13,-0.6835851634101199,-0.620506344423686,0.6074392402124937,0.007252035904114248,mitotic chromosome condensation,BP,0.8308602771887754,0.04447537644320066,0.04447537644320066,1.3518803673246915
GO:0006508,329,-0.35400836991088036,-0.07401056086508377,0.005270411421582576,0.00732130785714963,proteolysis,BP,0.05827145022453975,0.04478358442490228,0.04478358442490228,1.3488811489513577
GO:0098869,42,-0.44457117112972855,0.06383265138001856,0.898304689222252,0.007481807237553909,cellular oxidant detoxification,BP,0.955535030838715,0.04552882698821565,0.04552882698821565,1.3417135387782948
GO:0048015,16,-0.730685675146754,-0.5714308167789369,0.44513460554380097,0.0075206470113575305,phosphatidylinositol-mediated signaling,BP,0.7293551943335441,0.045530555938786944,0.045530555938786944,1.3416970468217593
GO:0006956,11,0.1492743788361012,0.2383547810683734,0.1181605380975017,0.007540092066295927,complement activation,BP,0.36475841640976453,0.045530555938786944,0.045530555938786944,1.3416970468217593
GO:0095500,14,-0.10901942167894788,0.22887891622575218,0.14688505543239347,0.007536059875977014,acetylcholine receptor signaling pathway,BP,0.4071223994508002,0.045530555938786944,0.045530555938786944,1.3416970468217593
GO:0007605,92,-0.19392684746446728,-0.04319902199517706,0.0036410648673574856,0.023056668112993534,sensory perception of sound,BP,0.04561014767354722,0.09890428671420723,0.04561014767354722,1.340938521626572
GO:0046512,10,0.5489773682553236,0.32104658569925354,0.011830026902189022,0.00757921972077803,sphingosine biosynthetic process,BP,0.10265432438625176,0.04564977606760169,0.04564977606760169,1.34056134853151
GO:0006886,233,-0.623156416435912,-0.27801646928861296,0.15747943025610342,0.007638023957907893,intracellular protein transport,BP,0.4228780595816688,0.04579172129964188,0.04579172129964188,1.3392130311417532
GO:0035196,17,-0.6939342874580599,-0.5322995024053729,0.5703921230377219,0.0076416757837618945,miRNA processing,BP,0.8088321254088926,0.04579172129964188,0.04579172129964188,1.3392130311417532
GO:0032728,36,-0.5086785717819541,-0.4144791603926451,0.9939230408656337,0.007862815540349122,positive regulation of interferon-beta production,BP,0.9977360448587242,0.046878305310182736,0.046878305310182736,1.3290280968137589
GO:0051646,11,-1.6109167889348772,-0.5697900118150542,0.0037625724666696314,0.055057750693990666,mitochondrion localization,BP,0.046882847402153344,0.17835076050116647,0.046882847402153344,1.3289860195691088
GO:0045638,17,-0.06208327837172507,-0.5601962712499866,0.06644288741973085,0.007916331671191986,negative regulation of myeloid cell differentiation,BP,0.2707451075118461,0.04707818455974022,0.04707818455974022,1.327180292873819
GO:0018230,15,-0.25925374677752155,0.1869901484571053,0.3416795061738002,0.007991182089755147,peptidyl-L-cysteine S-palmitoylation,BP,0.632590595156682,0.04732699321214539,0.04732699321214539,1.324891086338129
GO:0051094,18,0.059417726410126354,0.19011337813507873,0.060892126698630866,0.00799836233479145,positive regulation of developmental process,BP,0.2605855123967533,0.04732699321214539,0.04732699321214539,1.324891086338129
GO:0007159,17,0.25904714915882576,0.11343492889533503,0.0038390715031050237,0.02448899160955843,leukocyte cell-cell adhesion,BP,0.04733819998590212,0.10335407749195359,0.04733819998590212,1.3247882599483904
GO:0061028,16,0.19888803675094588,-0.22384996237188007,0.003839318979748325,0.8496365066296256,establishment of endothelial barrier,BP,0.04733819998590212,0.9341241704541403,0.04733819998590212,1.3247882599483904
GO:0141005,12,-0.6169242142351641,-0.6581971203711838,0.8127137666470639,0.008021999920099105,transposable element silencing by heterochromatin formation,BP,0.9286532443526777,0.0473478942652466,0.0473478942652466,1.3246993309018744
GO:0006879,54,-0.2734326855501269,0.029198191262774682,0.05763658553060154,0.008085602899454933,intracellular iron ion homeostasis,BP,0.2532353711279228,0.04750836093246388,0.04750836093246388,1.3232299527478264
GO:0001818,24,-0.03784098294330366,0.15680647308611906,0.07838652429235171,0.008102322640712348,negative regulation of cytokine production,BP,0.29500062864569127,0.04750836093246388,0.04750836093246388,1.3232299527478264
GO:0006904,19,-0.792790853183804,-0.543407009223803,0.3081552055345129,0.00810970747127409,vesicle docking involved in exocytosis,BP,0.6022452357126787,0.04750836093246388,0.04750836093246388,1.3232299527478264
GO:0060412,31,0.11314314071648664,0.039063241480928004,0.003902070232772477,0.04878402131724928,ventricular septum morphogenesis,BP,0.047861330198849916,0.16626102778888865,0.047861330198849916,1.3200152353090344
GO:0015711,12,0.07980827077082697,0.27574489519902723,0.11341224585117421,0.00845246195359998,organic anion transport,BP,0.35507880137698616,0.049149500989451735,0.049149500989451735,1.3084808871630291
GO:0000012,11,-0.6205109393034912,-0.6259067747621406,0.8777676022731207,0.008511744234644555,single strand break repair,BP,0.9509136393740669,0.049372309538393916,0.049372309538393916,1.3065165568736383
GO:0000902,88,-0.19914890684321707,-0.22498736225434945,0.004110855321065119,0.4590226232109614,cell morphogenesis,BP,0.04964648349286336,0.6790190186317927,0.04964648349286336,1.3041115075659864
GO:0007229,56,-0.09370839329427155,0.022404103830526094,0.004092183287979908,0.011056354668518144,integrin-mediated signaling pathway,BP,0.04964648349286336,0.059606840890875194,0.04964648349286336,1.3041115075659864
GO:0008333,41,-0.6529714167628952,-0.4227495023882844,0.5913948418232552,0.008599994233657484,endosome to lysosome transport,BP,0.8202207611859635,0.04976163739622451,0.04976163739622451,1.303105337713432
GO:0046785,21,-0.47124097774901225,-0.5155937684591962,0.7793016244193711,0.00865594899485651,microtubule polymerization,BP,0.9138773129707004,0.04984048871121535,0.04984048871121535,1.3024177078508232
GO:0006635,44,-0.8742972798990952,-0.4212685905605259,0.044564316696629316,0.008643520862747573,fatty acid beta-oxidation,BP,0.21680529954661945,0.04984048871121535,0.04984048871121535,1.3024177078508232
