GO,n_genes,mean_clip_enrichment,mean_ribo_density_change,clip_p,ribo_p,TERM,ontology,clip_fdr,ribo_fdr,combined_fdr,neglog10_fdr
GO:0071339,30,-0.5904082702906054,-0.4543911756794118,0.7142043666821953,0.0047919375180829876,MLL1 complex,ALL,0.8717896487209076,0.023615990002911057,0.023615990002911057,1.6267938437019662
GO:0004519,56,-0.7414928189493073,-0.37348416216333413,0.10956284250389085,0.004820152149191349,endonuclease activity,ALL,0.33147166491651314,0.02372231904829296,0.02372231904829296,1.624842857439024
GO:0043542,28,-0.11690501670867925,0.11293372562473863,0.10489797923396958,0.004855329540471713,endothelial cell migration,ALL,0.32254774509722317,0.02386257558198821,0.02386257558198821,1.6222826830178294
GO:0060348,70,-0.11459439719358029,-0.07905555836524526,0.0019470419592092767,0.13566373606108242,bone development,ALL,0.0239064636434871,0.2741463210889354,0.0239064636434871,1.6214846620150014
GO:0006351,83,-0.592363291451457,-0.3661694069664612,0.755663520916185,0.0048838964528369324,DNA-templated transcription,ALL,0.8922878458521853,0.023970002782948297,0.023970002782948297,1.6203319155441926
GO:0032469,19,0.06301491361346438,0.16771149835820684,0.016889446273767653,0.004897684153336872,endoplasmic reticulum calcium ion homeostasis,ALL,0.11052379402229272,0.02398211082644167,0.02398211082644167,1.6201125943843202
GO:0048041,27,-0.5282011132057127,-0.4623409934055345,0.6897603027378871,0.00490649958413906,focal adhesion assembly,ALL,0.8602916453233317,0.02398211082644167,0.02398211082644167,1.6201125943843202
GO:0032204,13,-1.146094534932334,-0.6495973769525295,0.031245508243258283,0.004902310896368736,regulation of telomere maintenance,ALL,0.15903162528940432,0.02398211082644167,0.02398211082644167,1.6201125943843202
GO:0014704,41,0.040617210817243336,-0.19248599649950088,0.0019838727026752706,0.6979383135804378,intercalated disc,ALL,0.024192413538084444,0.823055683872538,0.024192413538084444,1.6163208024118103
GO:0035567,23,0.09805713346744435,0.22694114964452916,0.008461853113784647,0.0049679633198264905,non-canonical Wnt signaling pathway,ALL,0.06912196351208444,0.02424936194226783,0.02424936194226783,1.6152996842203908
GO:0016234,18,-1.3355421933136746,-0.5818419870831627,0.0035979528764010634,0.005024128918858968,inclusion body,ALL,0.03726227718081449,0.024490058154274345,0.024490058154274345,1.6110101835951527
GO:0030234,22,-1.0238343271403336,-0.5013681906511109,0.026994816915311123,0.005052346476314742,enzyme regulator activity,ALL,0.14636188291108748,0.02459405171644765,0.02459405171644765,1.6091699180631212
GO:0005267,34,-0.11027398148041173,0.08633716732740673,0.036222408833105485,0.005082423410793719,potassium channel activity,ALL,0.17448327996751287,0.02470680115206253,0.02470680115206253,1.6071834800911635
GO:0003007,51,-0.026831097708012067,-0.0746211709608399,0.002058912786080473,0.19683483401857851,heart morphogenesis,ALL,0.02482280221820351,0.36010796822753766,0.02482280221820351,1.6051491930545294
GO:0005912,143,-0.21375931245039448,-0.28241325409030654,0.002056122397394645,0.04168000515096328,adherens junction,ALL,0.02482280221820351,0.11791184355058733,0.02482280221820351,1.6051491930545294
GO:0015935,21,-1.313393955228286,-0.1784155018464496,0.0020618380606854062,0.9128644612565973,small ribosomal subunit,ALL,0.02482280221820351,0.9534243554720322,0.02482280221820351,1.6051491930545294
GO:0050793,28,0.11711681441563801,0.14637145192310053,0.00454081263206031,0.005129188979381089,regulation of developmental process,ALL,0.04432875282609697,0.02490026117300086,0.02490026117300086,1.6037960976673864
GO:0007264,94,-0.6750886900866019,-0.35694375988942534,0.23841728531150883,0.005184228056388088,small GTPase-mediated signal transduction,ALL,0.509488612690204,0.025065286665053633,0.025065286665053633,1.6009273241114093
GO:0043995,10,-0.8240122038513873,-0.6381033998288873,0.33181266475756027,0.0051793719648565335,histone H4K5 acetyltransferase activity,ALL,0.6054181354504294,0.025065286665053633,0.025065286665053633,1.6009273241114093
GO:0043996,10,-0.8240122038513873,-0.6381033998288873,0.33181266475756027,0.0051793719648565335,histone H4K8 acetyltransferase activity,ALL,0.6054181354504294,0.025065286665053633,0.025065286665053633,1.6009273241114093
GO:0001755,33,-0.19344689095612347,0.10741360901401178,0.08584251029970175,0.005275791238933013,neural crest cell migration,ALL,0.29056689637201916,0.025425235081974813,0.025425235081974813,1.5947350228955828
GO:0071260,54,-0.3823919160530376,0.017372694431507248,0.4341635056298179,0.0052800236302337844,cellular response to mechanical stimulus,ALL,0.6956350697826634,0.025425235081974813,0.025425235081974813,1.5947350228955828
GO:0030220,15,-1.094926355795131,-0.5886045586347259,0.053896305948254127,0.005272301069038741,platelet formation,ALL,0.2252298259100725,0.025425235081974813,0.025425235081974813,1.5947350228955828
GO:0001916,25,-0.3573018519913907,0.23122203378263592,0.5550496368178574,0.0053016936133493805,positive regulation of T cell mediated cytotoxicity,ALL,0.7819732002044865,0.02549522379609332,0.02549522379609332,1.5935411714595271
GO:0035987,21,0.2357293435695359,-0.012760024151233715,0.0021411259144654255,0.28638431491422656,endodermal cell differentiation,ALL,0.025586096630050053,0.4630095733884758,0.025586096630050053,1.5919959642625918
GO:0001944,27,-0.1498240915996882,0.14169157909296795,0.0851123747556951,0.005342452470265683,vasculature development,ALL,0.2890597758640305,0.025649644708278574,0.025649644708278574,1.5909186462364824
GO:0070878,10,-0.6825398530771638,-0.643084759821472,0.7360249756949127,0.005369698920176987,primary miRNA binding,ALL,0.882192968184476,0.025649644708278574,0.025649644708278574,1.5909186462364824
GO:0002476,16,-0.05969254395939441,0.37000274319627185,0.31688851709302873,0.00535806508032809,antigen processing and presentation of endogenous peptide antigen via MHC class Ib,ALL,0.5931077378592937,0.025649644708278574,0.025649644708278574,1.5909186462364824
GO:0002486,16,-0.05969254395939441,0.37000274319627185,0.31688851709302873,0.00535806508032809,"antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent",ALL,0.5931077378592937,0.025649644708278574,0.025649644708278574,1.5909186462364824
GO:0032432,10,0.6726771578177091,-0.3583005831096527,0.0021671470489616966,0.4010567101316561,actin filament bundle,ALL,0.025810721353133805,0.5825104167887835,0.025810721353133805,1.588199857706897
GO:0140002,19,-0.6380819058667148,-0.5174404900783997,0.7916022226719333,0.005452147312838977,histone H3K4me3 reader activity,ALL,0.9103298170604499,0.026008708075799285,0.026008708075799285,1.5848812198720343
GO:0015934,25,-1.438928860923982,-0.2613563596949659,0.0022343624128625407,0.3579876284072911,large ribosomal subunit,ALL,0.02623740883832431,0.5397003359912452,0.02623740883832431,1.5810790573597668
GO:0008146,24,0.20794428509737511,0.0017656964618799817,0.0022251704466425717,0.12177998746358541,sulfotransferase activity,ALL,0.02623740883832431,0.2538622492458522,0.02623740883832431,1.5810790573597668
GO:2001222,19,0.2490618016099861,0.18112962730201948,0.002219467044369334,0.01634502577888111,regulation of neuron migration,ALL,0.02623740883832431,0.059287418957971835,0.02623740883832431,1.5810790573597668
GO:0002011,11,0.4976219161137589,0.10436397954323942,0.0022396892515222262,0.09057682421858605,morphogenesis of an epithelial sheet,ALL,0.02623740883832431,0.20587213290903816,0.02623740883832431,1.5810790573597668
GO:0004842,215,-0.5234458997532678,-0.28188007625869316,0.6649042124142746,0.00556347935216529,ubiquitin-protein transferase activity,ALL,0.8461033965908579,0.02647112161459124,0.02647112161459124,1.5772276567074202
GO:0007018,63,-0.6711284625527414,-0.39391858684519854,0.2229833450080949,0.005629616816530677,microtubule-based movement,ALL,0.4875884282214952,0.02674816607109589,0.02674816607109589,1.572705989063559
GO:0045095,11,-1.4962496875048024,-0.5556834213291082,0.0023019906306285015,0.07512215102076857,keratin filament,ALL,0.026791571736923897,0.17839161827441344,0.026791571736923897,1.5720018076067865
GO:0060021,56,-0.054476046711785346,-0.042119165445374036,0.0023652913182394164,0.08571179272494671,roof of mouth development,ALL,0.027261889935707852,0.19764984928560902,0.027261889935707852,1.5644440399100852
GO:0009086,10,-1.182218353668198,-0.6921207180614699,0.07840161950821078,0.0057634328516288835,methionine biosynthetic process,ALL,0.27667556336418775,0.02731133365897878,0.02731133365897878,1.5636570920025838
GO:0007219,78,-0.2670897999108484,0.01508158655121983,0.06777124324159121,0.005772851873665555,Notch signaling pathway,ALL,0.2548912127391636,0.02731973476106891,0.02731973476106891,1.5635235214020473
GO:0004175,62,-0.21868013757305887,0.056452076338599666,0.02570982282568679,0.005800288374528583,endopeptidase activity,ALL,0.14254735791616188,0.02741326767485533,0.02741326767485533,1.5620391932611482
GO:0007097,24,-0.7132532138269605,-0.47291729436823005,0.7101400275343357,0.005808435692677664,nuclear migration,ALL,0.8715829368618502,0.027415509550775822,0.027415509550775822,1.562003677811372
GO:0016282,17,-0.9042248440945079,-0.5565322504977601,0.15860289028105648,0.005859834506698408,eukaryotic 43S preinitiation complex,ALL,0.4068112900030257,0.027585228843785784,0.027585228843785784,1.5593234088357995
GO:0048546,14,-0.06251483853647376,0.24378063301315353,0.09454654378472313,0.005935255521205173,digestive tract morphogenesis,ALL,0.30379028861764007,0.02790351049640274,0.02790351049640274,1.5543411553891495
GO:0006261,29,-1.0020227353502649,-0.4832640654595201,0.022847899969344464,0.00595029592420811,DNA-templated DNA replication,ALL,0.13349337597393063,0.02793746036425174,0.02793746036425174,1.5538130756707074
GO:0030674,189,-0.595098554382949,-0.2902698595690298,0.5464366390064268,0.006011700095158613,protein-macromolecule adaptor activity,ALL,0.7760008390977595,0.02818871973753507,0.02818871973753507,1.5499246482699387
GO:0051146,16,-0.01387685526581428,0.1953546831660416,0.08037367062269227,0.006075042768025155,striated muscle cell differentiation,ALL,0.2801708537901263,0.028448398178445453,0.028448398178445453,1.545942182057902
GO:0006955,102,-0.19522839817646717,-5.48670640106142e-4,0.006347679238688375,0.006125882790989087,immune response,ALL,0.05627855563234135,0.028648925670424093,0.028648925670424093,1.542891659356441
GO:0001649,68,-0.11336704865282979,-0.04679321379311288,0.0025106521918533404,0.04955204358500485,osteoblast differentiation,ALL,0.02865993700157184,0.1342300619630192,0.02865993700157184,1.5427247685757919
GO:0031016,18,0.28121581070680585,0.006312505215865137,0.00253381515552387,0.1477964829395941,pancreas development,ALL,0.02883223423785601,0.2920778946588328,0.02883223423785601,1.5401217024062512
GO:0032897,12,-0.7772728730724318,-0.5806136764962078,0.3604715412549546,0.006186687468862028,negative regulation of viral transcription,ALL,0.6338409532007643,0.02885774716219847,0.02885774716219847,1.5397375759873277
GO:0032729,41,-0.2737524339017214,0.11570800615007604,0.0975526660093224,0.006198675929451876,positive regulation of type II interferon production,ALL,0.30882023260347113,0.028875970138111547,0.028875970138111547,1.5394634159811544
GO:0006006,51,-1.0597668674199756,-0.35085879157569566,0.0025517168169428535,0.025468841697045653,glucose metabolic process,ALL,0.02894375932360894,0.082502421925243985,0.02894375932360894,1.5384450617633914
GO:0005929,422,-0.4994741968577054,-0.24456140001202492,0.7112002030942421,0.006281508522198957,cilium,ALL,0.8717387051992204,0.02922373691382405,0.02922373691382405,1.534264250506952
GO:0060090,171,-0.6173282185072525,-0.30551587747053544,0.36732824568218797,0.006309784164074204,molecular adaptor activity,ALL,0.638668526434286,0.02927026104629094,0.02927026104629094,1.533573404301496
GO:0030215,17,-0.030758299265864215,0.1660089702173061,0.10106647322433936,0.006316084877327263,semaphorin receptor binding,ALL,0.3156560391875564,0.02927026104629094,0.02927026104629094,1.533573404301496
GO:0051879,41,-0.6576731435225006,-0.4200614890529965,0.37387979384054215,0.006301200144279958,Hsp90 protein binding,ALL,0.6455072954054248,0.02927026104629094,0.02927026104629094,1.533573404301496
GO:0030897,13,-0.8935693476055967,-0.6325713117680994,0.2679371586590462,0.006345290403364629,HOPS complex,ALL,0.5473467477324905,0.029367516335779557,0.029367516335779557,1.5321327809976593
GO:0051924,20,0.32529688306469345,0.08272838671130614,0.0026651425773933203,0.05551480470674233,regulation of calcium ion transport,ALL,0.02994513971391929,0.14499590439853097,0.02994513971391929,1.5236736563035111
GO:0032968,57,-0.7601645127801159,-0.3962386318842808,0.0883290474282883,0.006490638199456045,positive regulation of transcription elongation by RNA polymerase II,ALL,0.2941283191624176,0.02994612566735737,0.02994612566735737,1.523659357252226
GO:0005272,14,0.11593971978723808,0.2465112202400587,0.023817128109271217,0.006493180245264448,sodium channel activity,ALL,0.1368144674186914,0.02994612566735737,0.02994612566735737,1.523659357252226
GO:0006935,40,-0.17779989529806028,0.07411240016530227,0.03058331401006234,0.006495451271257197,chemotaxis,ALL,0.15711204755152586,0.02994612566735737,0.02994612566735737,1.523659357252226
GO:0071004,17,-0.5333560032161835,-0.5396475489007742,0.9926662888552222,0.006557923168223185,U2-type prespliceosome,ALL,0.9976924472798057,0.030040332666745433,0.030040332666745433,1.5222952622626797
GO:0005871,41,-0.7904343262673699,-0.43269430889730426,0.10319902604940721,0.006527349689005437,kinesin complex,ALL,0.3198006245225776,0.030040332666745433,0.030040332666745433,1.5222952622626797
GO:0019369,18,-0.2631030352734636,0.17781918447304582,0.3147884778325258,0.0065493293259498075,arachidonate metabolic process,ALL,0.5916566182512438,0.030040332666745433,0.030040332666745433,1.5222952622626797
GO:0043531,38,-0.5996266353056608,-0.4418700083112722,0.7328957605832791,0.006556342316602613,ADP binding,ALL,0.8801894562494893,0.030040332666745433,0.030040332666745433,1.5222952622626797
GO:0008327,17,-1.0320705271894803,-0.5874940672541884,0.06283808004113636,0.006585014531271392,methyl-CpG binding,ALL,0.24591507117960595,0.030125809116815214,0.030125809116815214,1.5210612800104644
GO:0048714,21,-0.04304264660402001,0.19157498724672092,0.05128750084112125,0.006608475674066436,positive regulation of oligodendrocyte differentiation,ALL,0.21700378293844577,0.030194480285728107,0.030194480285728107,1.520072441166872
GO:0090575,115,-0.7745789226982064,-0.3231295236630026,0.016564073955128523,0.006648647823013758,RNA polymerase II transcription regulator complex,ALL,0.10977664745011523,0.030339232019959333,0.030339232019959333,1.517995416750184
GO:0071007,30,-0.6950048787270727,-0.4816463759843835,0.36852762950567763,0.006667363554201406,U2-type catalytic step 2 spliceosome,ALL,0.639509091900819,0.030385829055053094,0.030385829055053094,1.5173289097486937
GO:0001669,72,-0.131412500570616,-0.04790375518103584,0.0027521617028247896,0.07403006316736555,acrosomal vesicle,ALL,0.030633874654806773,0.1768023713088878,0.030633874654806773,1.5137980689858348
GO:0042659,13,-0.5517085549940716,-0.5788873000190513,0.8833805517275105,0.006764596517838252,regulation of cell fate specification,ALL,0.9528149529021719,0.03078968580667016,0.03078968580667016,1.5115947428319632
GO:0051932,16,-0.25308016819420226,0.20549260414381149,0.30794063328909027,0.006800140846493978,"synaptic transmission, GABAergic",ALL,0.5864988713976117,0.03091209064188675,0.03091209064188675,1.509871621804018
GO:0006958,10,0.02686593101585752,0.43854275071779075,0.07219524665467004,0.006855326130077068,"complement activation, classical pathway",ALL,0.26456781158680626,0.0311233548446828,0.0311233548446828,1.5069135957438946
GO:0050482,12,-0.027222381280677655,0.2907585235480514,0.10439846504420815,0.006873041259792471,arachidonate secretion,ALL,0.3221206525068702,0.031164183275683374,0.031164183275683374,1.5063442502419562
GO:0008143,19,-0.3370183913864632,-0.5247719702131487,0.4382702711755225,0.006901856868850526,poly(A) binding,ALL,0.6993924425681741,0.031255176923197625,0.031255176923197625,1.505078038384887
GO:0048598,24,0.08701267338160815,0.1515672366737319,0.002822197026204654,0.011050904707254536,embryonic morphogenesis,ALL,0.03131586948642617,0.04377942001768602,0.03131586948642617,1.5042355255908162
GO:0030515,22,-0.5765353039686147,-0.5139293562729116,0.8238724476973499,0.006943097718609162,snoRNA binding,ALL,0.9248181764444333,0.031402136896950046,0.031402136896950046,1.503040797437081
GO:0009617,72,-0.12798854342272528,-0.01742450945696071,0.0028554705937377614,0.010474730985248853,response to bacterium,ALL,0.03158698585580502,0.04224177630958708,0.03158698585580502,1.5004918140646375
GO:0003006,14,-0.37859174859941797,-0.6450556823348123,0.7116553215104813,0.007053790537221502,developmental process involved in reproduction,ALL,0.8717896487209076,0.0318624444873482,0.0318624444873482,1.4967209081757746
GO:0035371,22,-0.7764842379948366,-0.5124629342612029,0.2828743120580995,0.007108100986451891,microtubule plus-end,ALL,0.5632772281018361,0.032030314447166634,0.032030314447166634,1.4944387977708025
GO:0120283,34,-0.721388826321967,-0.4444184939879447,0.2858067942833648,0.007117101816846262,protein serine/threonine kinase binding,ALL,0.5648161924637514,0.032030314447166634,0.032030314447166634,1.4944387977708025
GO:1990404,14,-0.5148856309276859,-0.6575464140597199,0.9695126933596409,0.007129898183046009,NAD+-protein mono-ADP-ribosyltransferase activity,ALL,0.9881125619656573,0.032044183909463383,0.032044183909463383,1.4942507844053916
GO:0098586,40,-0.37946420025091593,-0.4671356914836196,0.400272271554841,0.007164274797687323,cellular response to virus,ALL,0.6695565666036737,0.03209376464662122,0.03209376464662122,1.4935793365237473
GO:0030851,12,-0.5482699520652511,-0.6197307200198038,0.9274447643633322,0.007167876906802053,granulocyte differentiation,ALL,0.9726328567860834,0.03209376464662122,0.03209376464662122,1.4935793365237473
GO:0032094,20,-0.09557397041258615,0.18510001624364605,0.0645573131776425,0.007214947652273076,response to food,ALL,0.24963558439796177,0.03222375995196462,0.03222375995196462,1.491823786352564
GO:0005452,13,-0.1054427920501991,0.2265111228175395,0.2656500525667086,0.0072118473300315025,solute:inorganic anion antiporter activity,ALL,0.5439356090663896,0.03222375995196462,0.03222375995196462,1.491823786352564
GO:0031669,75,-0.8485016936613798,-0.34982988240721663,0.016469720794422917,0.007229765652556254,cellular response to nutrient levels,ALL,0.10974902160905395,0.03224962880971722,0.03224962880971722,1.4914752796897763
GO:0007076,13,-0.6835851634101199,-0.620506344423686,0.6074392402124937,0.007252035904114248,mitotic chromosome condensation,ALL,0.8134859090252025,0.03230863377231946,0.03230863377231946,1.490681406503799
GO:0035591,67,-0.7558138223809348,-0.3734555824913673,0.056955395746815435,0.007296975934580994,signaling adaptor activity,ALL,0.23230779566594928,0.0324683624087894,0.0324683624087894,1.4885396151239592
GO:0006508,329,-0.35400836991088036,-0.07401056086508377,0.005270411421582576,0.00732130785714963,proteolysis,ALL,0.04865937986902983,0.032536110663676156,0.032536110663676156,1.4876343634537834
GO:0099523,43,-0.546481102400481,-0.42137194334078043,0.944344379064477,0.0073480037609623084,presynaptic cytosol,ALL,0.9785796016233691,0.03261418315269357,0.03261418315269357,1.486593494244674
GO:0001094,10,-0.9576851040870541,-0.6754034983210497,0.2182892360549219,0.007379020479191661,TFIID-class transcription factor complex binding,ALL,0.4826407428367797,0.032711216094481146,0.032711216094481146,1.4853033099470083
GO:0003148,18,0.27519060145811586,0.03704157269681166,0.003009972360966326,0.09157876031650691,outflow tract septum morphogenesis,ALL,0.032998383325148935,0.20735799151513257,0.032998383325148935,1.481507336793801
GO:0098869,42,-0.44457117112972855,0.06383265138001856,0.898304689222252,0.007481807237553909,cellular oxidant detoxification,ALL,0.9555564113932172,0.033084773836361533,0.033084773836361533,1.4803718297964445
GO:0031492,15,1.2822967338500715,-0.06250853140052634,0.003031689467871612,0.5327703021495256,nucleosomal DNA binding,ALL,0.03312607482784486,0.6957559537939528,0.03312607482784486,1.4798300214557685
GO:0048015,16,-0.730685675146754,-0.5714308167789369,0.44513460554380097,0.0075206470113575305,phosphatidylinositol-mediated signaling,ALL,0.7058345024468933,0.033215416281310826,0.033215416281310826,1.4786603002736642
GO:0006956,11,0.1492743788361012,0.2383547810683734,0.1181605380975017,0.007540092066295927,complement activation,ALL,0.34827483739938364,0.03321917256828033,0.03321917256828033,1.4786111892688911
GO:0095500,14,-0.10901942167894788,0.22887891622575218,0.14688505543239347,0.007536059875977014,acetylcholine receptor signaling pathway,ALL,0.3888749982566377,0.03321917256828033,0.03321917256828033,1.4786111892688911
GO:0005782,28,-1.0175664667200504,-0.4834462441249041,0.0455669840301135,0.007580842409027371,peroxisomal matrix,ALL,0.20090326506736042,0.033316543576205164,0.033316543576205164,1.4773400607960006
GO:0046512,10,0.5489773682553236,0.32104658569925354,0.011830026902189022,0.00757921972077803,sphingosine biosynthetic process,ALL,0.08898670762425552,0.033316543576205164,0.033316543576205164,1.4773400607960006
GO:0098843,16,-0.7375072208616643,-0.57392626601849706,0.6707915310250558,0.007594518509495556,postsynaptic endocytic zone,ALL,0.8500714718313599,0.03333564451403885,0.03333564451403885,1.4770911437727152
GO:0006886,233,-0.623156416435912,-0.27801646928861296,0.15747943025610342,0.007638023957907893,intracellular protein transport,ALL,0.40451042725022107,0.03346042595022212,0.03346042595022212,1.4754685347826624
GO:0035196,17,-0.6939342874580599,-0.5322995024053729,0.5703921230377219,0.0076416757837618945,miRNA processing,ALL,0.7921069260832817,0.03346042595022212,0.03346042595022212,1.4754685347826624
GO:0016525,61,-0.08517797522916083,-0.17335331300849377,0.0031351860642227732,0.6974394174595284,negative regulation of angiogenesis,ALL,0.03383832106011971,0.823055683872538,0.03383832106011971,1.4705911932811881
GO:0001764,102,-0.2108121564836185,-0.16442166331348743,0.00314422686592772,0.8956506461016186,neuron migration,ALL,0.03383832106011971,0.9441809021950314,0.03383832106011971,1.4705911932811881
GO:0036312,10,-0.36025184767402985,-0.6590671364377815,0.609561324365083,0.007766673428089551,phosphatidylinositol 3-kinase regulatory subunit binding,ALL,0.8145727897867914,0.03392460166083615,0.03392460166083615,1.469485243079174
GO:0032728,36,-0.5086785717819541,-0.4144791603926451,0.9939230408656337,0.007862815540349122,positive regulation of interferon-beta production,ALL,0.9981459360439262,0.03430261285185276,0.03430261285185276,1.4646727982101921
GO:0051880,10,-0.843150617489672,-0.6043553785726108,0.6707665112834841,0.007892618244320958,G-quadruplex DNA binding,ALL,0.8500714718313599,0.034390640227998516,0.034390640227998516,1.463559739127135
GO:0005697,21,-0.9124508412039746,-0.5125787069205785,0.1362097624312874,0.00790641885327542,telomerase holoenzyme complex,ALL,0.379327732787989,0.03440866050368675,0.03440866050368675,1.4633322337196812
GO:0051233,27,-0.7558060326908723,-0.45696903998825167,0.4453628972972421,0.007925644442914694,spindle midzone,ALL,0.7058345024468933,0.03440866050368675,0.03440866050368675,1.4633322337196812
GO:0045638,17,-0.06208327837172507,-0.5601962712499866,0.06644288741973085,0.007916331671191986,negative regulation of myeloid cell differentiation,ALL,0.253458080031191,0.03440866050368675,0.03440866050368675,1.4633322337196812
GO:0000176,14,-0.8855018305508012,-0.5762882548741562,0.22279769125865512,0.007944289434399348,nuclear exosome (RNase complex),ALL,0.4874808027355632,0.034447750180957366,0.034447750180957366,1.4628391370626543
GO:0018230,15,-0.25925374677752155,0.1869901484571053,0.3416795061738002,0.007991182089755147,peptidyl-L-cysteine S-palmitoylation,ALL,0.6150231111128404,0.034598242884031294,0.034598242884031294,1.4609459568472984
GO:0051094,18,0.059417726410126354,0.19011337813507873,0.060892126698630866,0.00799836233479145,positive regulation of developmental process,ALL,0.24213906434080854,0.034598242884031294,0.034598242884031294,1.4609459568472984
GO:0141005,12,-0.6169242142351641,-0.6581971203711838,0.8127137666470639,0.008021999920099105,transposable element silencing by heterochromatin formation,ALL,0.9209789543892258,0.03465853169832419,0.03465853169832419,1.4601898400301478
GO:0006879,54,-0.2734326855501269,0.029198191262774682,0.05763658553060154,0.008085602899454933,intracellular iron ion homeostasis,ALL,0.23428386814657484,0.03485807366962233,0.03485807366962233,1.4576966165883007
GO:0001818,24,-0.03784098294330366,0.15680647308611906,0.07838652429235171,0.008102322640712348,negative regulation of cytokine production,ALL,0.27667556336418775,0.03485807366962233,0.03485807366962233,1.4576966165883007
GO:0000145,15,-0.5159641177392635,-0.5444110736585941,0.9508177650371592,0.008101522522820682,exocyst,ALL,0.9813032566371374,0.03485807366962233,0.03485807366962233,1.4576966165883007
GO:0006904,19,-0.792790853183804,-0.543407009223803,0.3081552055345129,0.00810970747127409,vesicle docking involved in exocytosis,ALL,0.5865948584841847,0.03485807366962233,0.03485807366962233,1.4576966165883007
GO:0042974,21,-0.6129646048877518,-0.4782646801279047,0.9421011130490404,0.008139688359354703,nuclear retinoic acid receptor binding,ALL,0.978210541117421,0.03491369328688398,0.03491369328688398,1.4570042076374414
GO:0035098,15,-0.35236481553633736,-0.5247210281679502,0.43227062066901645,0.0081914440943299,ESC/E(Z) complex,ALL,0.6948831940973106,0.035093560850168744,0.035093560850168744,1.454772562844182
GO:0005161,12,0.2930153258968549,0.2238021417036152,0.00850261805477492,0.008256355097196648,platelet-derived growth factor receptor binding,ALL,0.06920240161665328,0.035272068157370794,0.035272068157370794,1.452569074979493
GO:0043083,14,-0.07196170114335963,0.1985418496630211,0.15178180539485164,0.008254617411343996,synaptic cleft,ALL,0.3952743372272631,0.035272068157370794,0.035272068157370794,1.452569074979493
GO:0006457,141,-0.22533255512284914,-0.20228110130905014,0.003348537471985257,0.7028434655521796,protein folding,ALL,0.035502446253422325,0.8267043267984366,0.035502446253422325,1.449741721374193
GO:0008217,38,0.03432831389594198,0.06691237102073726,0.003381425985948014,0.009987635178250522,regulation of blood pressure,ALL,0.035716679326606035,0.04065113650055391,0.035716679326606035,1.4471289254041342
GO:0015711,12,0.07980827077082697,0.27574489519902723,0.11341224585117421,0.00845246195359998,organic anion transport,ALL,0.33804971962559754,0.03599600305150504,0.03599600305150504,1.443745720039536
GO:0020037,70,-0.2815686999112408,0.012570189448710453,0.08014487566486408,0.008488922486236533,heme binding,ALL,0.2799194924247892,0.03610823814681326,0.03610823814681326,1.4423937018745907
GO:0000012,11,-0.6205109393034912,-0.6259067747621406,0.8777676022731207,0.008511744234644555,single strand break repair,ALL,0.949585659873411,0.036162261772158144,0.036162261772158144,1.4417444143568314
GO:0016529,56,-0.029171618758925863,-0.03419942846539521,0.0034435459791625905,0.0726491368284766,sarcoplasmic reticulum,ALL,0.03618761701043511,0.17515206875043648,0.03618761701043511,1.4414400146617077
GO:0045111,37,-0.6294199647609806,-0.4588998724650713,0.5187411303764786,0.008567999101379729,intermediate filament cytoskeleton,ALL,0.7565151260551666,0.03635802944089046,0.03635802944089046,1.4393996630226453
GO:0008333,41,-0.6529714167628952,-0.4227495023882844,0.5913948418232552,0.008599994233657484,endosome to lysosome transport,ALL,0.8028319794203992,0.03645050936756606,0.03645050936756606,1.4382963983754293
GO:0006635,44,-0.8742972798990952,-0.4212685905605259,0.044564316696629316,0.008643520862747573,fatty acid beta-oxidation,ALL,0.1987868958265375,0.036591587728195596,0.036591587728195596,1.4366187458390522
GO:0046785,21,-0.47124097774901225,-0.5155937684591962,0.7793016244193711,0.00865594899485651,microtubule polymerization,ALL,0.9046909557507675,0.03660083521730451,0.03660083521730451,1.4365090040556487
GO:0098505,11,-0.9066219973203692,-0.5987938602928835,0.2874732629067687,0.008691358726211254,G-rich strand telomeric DNA binding,ALL,0.5671800951622947,0.03670712142878583,0.03670712142878583,1.4352496715191967
GO:0072687,16,-0.7236139628093241,-0.556024362107385,0.4940961774844304,0.008728336440968246,meiotic spindle,ALL,0.7418250734200333,0.03677635153724003,0.03677635153724003,1.4344313579102959
GO:0046849,16,0.33679041502617607,0.160617333604034,0.003531327685612438,0.01484328377415356,bone remodeling,ALL,0.03689308134705626,0.055155213383276266,0.03689308134705626,1.4330550705488159
GO:0044342,13,-0.7140195375801255,0.222291117585925,0.5235785157924294,0.008801099598867072,type B pancreatic cell proliferation,ALL,0.75748763522657,0.03703925661572679,0.03703925661572679,1.4313377382678456
GO:0019843,44,-0.9407289935643333,-0.39717252476340925,0.024355146781740656,0.008894052686639117,rRNA binding,ALL,0.13790957123797046,0.03727659037403736,0.03727659037403736,1.4285638186748466
GO:0015030,50,-0.6781833445422135,-0.39682732494949396,0.30911618453875545,0.008877271171794071,Cajal body,ALL,0.5877978325476175,0.03727659037403736,0.03727659037403736,1.4285638186748466
GO:0030658,29,-0.03209659434142135,0.12393442127109683,0.023034704801898623,0.008893731348528411,transport vesicle membrane,ALL,0.1342626431601693,0.03727659037403736,0.03727659037403736,1.4285638186748466
