GO,n_genes,mean_clip_enrichment,mean_ribo_density_change,clip_p,ribo_p,TERM,ontology,clip_fdr,ribo_fdr,combined_fdr,neglog10_fdr
GO:0009982,12,-1.2459451213144874,-0.5504329004767652,0.030604529833714523,0.013109828215612143,pseudouridine synthase activity,MF,0.14564283346398896,0.0322223250281163,0.0322223250281163,1.4918431259139844
GO:0016705,36,0.013386924808789018,0.0904759364985746,0.013566395652413039,0.013249678341086124,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF,0.08507524750251541,0.032447204988572224,0.032447204988572224,1.4888227075021165
GO:0004497,32,0.07572256417687512,0.017682054166073508,0.003779685989232664,0.057603366924316744,monooxygenase activity,MF,0.032514991009937405,0.10699332245128325,0.032514991009937405,1.4879163617340503
GO:0008266,19,-0.6449046483132708,-0.48703951717870686,0.6178035358648626,0.014175012463437761,poly(U) RNA binding,MF,0.7956740356340168,0.034462986539233735,0.034462986539233735,1.4626470895894594
GO:0043015,32,-0.7431822626295207,-0.42066754435955983,0.23058383180584227,0.014175535446838318,gamma-tubulin binding,MF,0.4835054723178755,0.034462986539233735,0.034462986539233735,1.4626470895894594
GO:0061733,25,-0.5171571148893218,-0.4549397642840508,0.792192385990336,0.014646627827515095,protein-lysine-acetyltransferase activity,MF,0.8921288574649021,0.03547973744499144,0.03547973744499144,1.450019602668195
GO:0050681,26,-0.6828758200172409,-0.43671200740061855,0.3128860278289296,0.014850074244251823,nuclear androgen receptor binding,MF,0.5821239422398585,0.03584316481256465,0.03584316481256465,1.445593650796979
GO:0005109,22,0.03992722747813592,0.15029921113635872,0.018024671103718325,0.015216196075377893,frizzled binding,MF,0.10426339922926721,0.03659522425296977,0.03659522425296977,1.4365755871714925
GO:0046965,17,-0.7758707599308723,-0.48345814125954645,0.5527012960142657,0.015503259143361762,nuclear retinoid X receptor binding,MF,0.7537857106210818,0.036888960585800504,0.036888960585800504,1.4331035816452722
GO:0004866,14,0.13968160773090643,0.21535665479019833,0.03240071861702761,0.015452156174221174,endopeptidase inhibitor activity,MF,0.15060461951796772,0.036888960585800504,0.036888960585800504,1.4331035816452722
GO:0030145,60,-0.1267214257749955,-0.07111225797284512,0.004703150758446752,0.1580558814873371,manganese ion binding,MF,0.037955226014285665,0.23524475997526892,0.037955226014285665,1.420728418110845
GO:0004402,27,-0.7099086838937178,-0.4348685690736074,0.5396448083966845,0.016377465018616904,histone acetyltransferase activity,MF,0.746232271337751,0.03883137465544856,0.03883137465544856,1.41081723487995
GO:0043274,22,-0.7825228057338971,-0.4285047515570545,0.2208427102596278,0.016599246271556865,phospholipase binding,MF,0.47254486837364046,0.03921864171906569,0.03921864171906569,1.4065074515690403
GO:0008408,14,-0.9049354126922147,-0.585174264861458,0.2970552952014984,0.017582477244421652,3'-5' exonuclease activity,MF,0.5634410390376797,0.041395937652655895,0.041395937652655895,1.3830422758259358
GO:1990380,18,-0.38023585793363385,-0.45664354599055906,0.46515368377986965,0.018514053476460863,K48-linked deubiquitinase activity,MF,0.6935958262584279,0.04343681777169664,0.04343681777169664,1.3621419991377952
GO:0008234,111,-0.5129685412580852,-0.282429528269365,0.6067110599432965,0.018619147208061296,cysteine-type peptidase activity,MF,0.7874335033306614,0.043531176921983036,0.043531176921983036,1.361199590967728
GO:0030170,39,-0.9487685818700029,-0.3518126936027213,0.006063311342747051,0.07869312009922677,pyridoxal phosphate binding,MF,0.046578099841434246,0.13504624958204903,0.046578099841434246,1.331818232529811
GO:0033130,10,0.4059547310373014,0.2184536468602183,0.006108603257893016,0.0338724922358832,acetylcholine receptor binding,MF,0.046578099841434246,0.06989511341463081,0.046578099841434246,1.331818232529811
GO:0001223,44,-0.8236833176484616,-0.39724791234837736,0.1178666297978532,0.02042683504889554,transcription coactivator binding,MF,0.3316668459306098,0.047446764956748294,0.047446764956748294,1.3237933935492028
GO:0071889,39,-0.7427004539258361,-0.3869276086914059,0.14570475211984624,0.02043534288003019,14-3-3 protein binding,MF,0.3675484536557023,0.047446764956748294,0.047446764956748294,1.3237933935492028
GO:0005507,34,-0.44335049360758305,0.034451172372633086,0.7120685727742411,0.020539048609882784,copper ion binding,MF,0.8513715191503535,0.04752310902493568,0.04752310902493568,1.323095154975396
GO:0008137,17,-1.5895891767513408,0.16469381312322792,0.014238300445627686,0.021084508803483726,NADH dehydrogenase (ubiquinone) activity,MF,0.08846203332422387,0.048451045914854725,0.048451045914854725,1.3146968433779813
GO:0004407,18,-0.9813257427422992,-0.48038636574962423,0.09714692781192875,0.02161702817789168,histone deacetylase activity,MF,0.2909215394530531,0.049505207874966956,0.049505207874966956,1.3053491115231997
