GO,n_genes,mean_clip_enrichment,mean_expr_change,clip_p,expr_p,TERM,ontology,clip_fdr,expr_fdr,combined_fdr,neglog10_fdr
GO:0005001,11,1.4154552888004752,0.11585696669535663,2.0007806259697666e-6,0.3659736698940657,transmembrane receptor protein tyrosine phosphatase activity,ALL,1.3493264541540107e-4,0.8452487773169792,1.3493264541540107e-4,3.8698829650163056
GO:0006665,38,-0.5640164547798991,-0.04093318822025828,2.322012900072787e-6,0.3844027690183234,sphingolipid metabolic process,ALL,1.535260293930478e-4,0.8510234758290708,1.535260293930478e-4,3.8138179819886435
GO:0034975,10,1.9007539868924008,-0.021505458773102226,3.7268401214346344e-6,0.6793687765667279,protein folding in endoplasmic reticulum,ALL,2.4167124787456896e-4,0.9498804697933619,2.4167124787456896e-4,3.616775015426788
GO:0008033,99,-3.9567210612367982,0.011661190849457532,4.722638902925447e-6,0.913348508620856,tRNA processing,ALL,3.0046676189933225e-4,0.9913799021284874,3.0046676189933225e-4,3.522203563335443
GO:0035577,43,-0.5365202580271607,0.03788165612254537,5.287225619606301e-6,0.9478036169917133,azurophil granule membrane,ALL,3.30157866468749e-4,0.9952952476034163,3.30157866468749e-4,3.481278350599756
GO:0030054,162,-1.629981234837305,-0.03913787126827949,6.956829621824258e-6,0.3577567027327896,cell junction,ALL,4.189005265141321e-4,0.8397385883253532,4.189005265141321e-4,3.377889093775714
GO:0005518,39,-0.4945154032930727,-0.051725921793087326,7.815979285865138e-6,0.4166354713975298,collagen binding,ALL,4.623768798585481e-4,0.8630094822106691,4.623768798585481e-4,3.3350038899873695
GO:0007156,76,-1.195482694574633,0.03198849490241127,1.0483758003345133e-5,0.5953825102569406,homophilic cell adhesion via plasma membrane adhesion molecules,ALL,6.09503999780686e-4,0.9215010128435172,6.09503999780686e-4,3.2150234400423487
GO:0009306,43,-0.7179051318231607,0.1015135814199587,1.3141091607609575e-5,0.29373603610980414,protein secretion,ALL,7.385293483476581e-4,0.8258634351822884,7.385293483476581e-4,3.1316322416219236
GO:0035987,24,0.3408118616904232,-0.00824521568374211,1.4835527507353207e-5,0.9080700640864139,endodermal cell differentiation,ALL,8.068612702386293e-4,0.990856908013884,8.068612702386293e-4,3.0932011303945646
GO:0035633,26,0.044321135161213776,-0.09626886037550804,1.7522204049803763e-5,0.3322078525047954,maintenance of blood-brain barrier,ALL,9.378551119990204e-4,0.8359737900344554,9.378551119990204e-4,3.0278642500213584
GO:1903561,43,-0.7583951773633704,0.025324907264102376,1.8338506670333577e-5,0.9427753879169182,extracellular vesicle,ALL,9.603544757315596e-4,0.9934723853176992,9.603544757315596e-4,3.0175684352530525
GO:0006493,45,-0.8158118623076928,0.15328260016341505,1.8512171092097085e-5,0.10348663468284902,protein O-linked glycosylation,ALL,9.603544757315596e-4,0.638976237910422,9.603544757315596e-4,3.0175684352530525
GO:0005385,18,0.4127122567293036,0.10076034764692221,1.9299908461705554e-5,0.653763835515379,zinc ion transmembrane transporter activity,ALL,9.860498686798656e-4,0.9424932250354245,9.860498686798656e-4,3.006101120408874
GO:0006865,48,-1.9999538917936475,-0.4247557183067044,0.09286992878903265,3.227778704850195e-7,amino acid transport,ALL,0.32998672273616236,0.0010884069792754859,0.0010884069792754859,2.9632086820235615
GO:0004653,12,1.1729078383857312,0.04131293914373366,2.2859418035735357e-5,0.8301591120998787,polypeptide N-acetylgalactosaminyltransferase activity,ALL,0.0011504769793507406,0.9762043095650684,0.0011504769793507406,2.939122066991833
GO:0007229,59,-0.8905508285282158,-0.060880642535155315,2.639523379155672e-5,0.8514065766315726,integrin-mediated signaling pathway,ALL,0.0013088930638989597,0.9802321175041704,0.0013088930638989597,2.883095833705687
